0,0005724430084228516;0,014906644821166992;0,015184640884399414
0,0010957717895507812;0,016070127487182617;0,015417337417602539
0,0016388893127441406;0,01704239845275879;0,016623735427856445
0,0021131038665771484;0,017754077911376953;0,0166013240814209
0,0031599998474121094;0,020427465438842773;0,016098499298095703
0,0032002925872802734;0,02354145050048828;0,01748514175415039
0,004543781280517578;0,028522014617919922;0,017789363861083984
0,005491495132446289;0,04177093505859375;0,01844644546508789
0,008658409118652344;0,06566262245178223;0,01903533935546875
0,014590024948120117;0,1307201385498047;0,022356748580932617
0,029402732849121094;0,27781224250793457;0,02294325828552246
0,062470197677612305;0,6026022434234619;0,021288394927978516
0,12073063850402832;1,2575440406799316;0,023370027542114258
0,2992706298828125;3,0328638553619385;0,024450063705444336
0,6248843669891357;6,162085294723511;0,02621912956237793
1,6751282215118408;14,97938084602356;0,027306079864501953
3,6774232387542725;36,54542350769043;0,03136157989501953
