20802;0,00296635627746582;1,5866995334625245;0,04392714500427246;8,159818840026855;0,022083044052124023;4,884245300292969
23402;0,0031580448150634764;1,8467775344848634;0,042670154571533205;9,854295444488525;0,022775745391845702;5,695095014572144
26002;0,0028533935546875;1,9773432731628418;0,04383172988891602;12,381496381759643;0,02205042839050293;6,46610951423645
28602;0,003397083282470703;2,1922211170196535;0,048642206192016604;12,759817790985107;0,01970372200012207;6,904990816116333
31202;0,0033986568450927734;2,5279645919799805;0,05106906890869141;13,669051313400269;0,021582555770874024;7,600820875167846
33802;0,0030311107635498046;2,8006013870239257;0,05092763900756836;13,558808135986329;0,017913675308227538;6,612178039550781
36402;0,0028420448303222655;2,2335208892822265;0,03645682334899902;12,507419395446778;0,01765098571777344;7,059433031082153
39002;0,003029489517211914;2,351543092727661;0,03503856658935547;13,18778100013733;0,01740274429321289;7,717634582519532
41602;0,0029415130615234376;2,625987148284912;0,03852314949035644;14,526860857009888;0,01762537956237793;8,245618104934692
44202;0,002800178527832031;2,851440668106079;0,03520631790161133;15,448881530761719;0,017072677612304688;8,799298429489136
46802;0,0027121543884277345;2,8919909954071046;0,035842609405517575;16,308328437805176;0,01920289993286133;9,370981311798095
